IdVehicle|Latitude|Longitude|Speed|Odometer|UTCDate|EventType|RPM|BatteryLevel|CoolantTemperature|Course
0C061162DD72DE7E6E18882A17801A08|42,99433|-3,00733|0|65845,400|2026-01-01 00:17:09.0000000|3333|0|12,70|,00|0
9C0ED66C3B7EFC9E720319C8C5010D88|36,66317|-4,50558|30|38520,474|2026-01-01 00:17:09.0000000|3||||187
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16874|0|43228,100|2026-01-01 00:17:09.0000000|3|832|13,80|89,00|0
48DAC42D226BD567FCC9158C6003B88A|43,30099|-2,96081|44|80690,949|2026-01-01 00:17:09.0000000|3||||76
A5C5AECFB100F8C217038021FD53B407|37,45757|-3,88682|30|21579,560|2026-01-01 00:17:10.0000000|3||||35
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,40119|-6,02773|83|128740,200|2026-01-01 00:17:10.0000000|3|1518|14,00|90,00|154
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16874|0|43228,100|2026-01-01 00:17:11.0000000|3|829|13,80|89,00|0
8F34D961B94178EA38BFB31B43C05D21|40,39877|-3,40511|0|42819,500|2026-01-01 00:17:11.0000000|3|0|12,40|,00|0
48DAC42D226BD567FCC9158C6003B88A|43,30102|-2,96051|44|-1,000|2026-01-01 00:17:11.0000000|3||||89
4F7B74AD4F22CE4E4BF1D4364275D220|52,20221|6,80909|0|29957,400|2026-01-01 00:17:11.0000000|3333|0|12,80|,00|0
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,40083|-6,02751|81|128740,300|2026-01-01 00:17:12.0000000|3|1484|14,00|90,00|154
32067380BF4A868F61A4A8249401BC94|41,65330|-,87193|20|64363,000|2026-01-01 00:17:13.0000000|3|1130|14,40|66,00|168
48DAC42D226BD567FCC9158C6003B88A|43,30101|-2,96020|43|80690,998|2026-01-01 00:17:13.0000000|3||||95
E3A6F291E6D023AC35536471C1792FE0|37,57399|-6,74650|0|22209,700|2026-01-01 00:17:14.0000000|3333|0|12,40|,00|0
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16874|0|43228,100|2026-01-01 00:17:14.0000000|3|829|13,80|89,00|0
1C9DBD320FDE3B99A7933C9E704D53B1|43,35254|-8,42791|3|16307,500|2026-01-01 00:17:14.0000000|3||12,20||0
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,40046|-6,02729|79|128740,300|2026-01-01 00:17:14.0000000|3|1448|14,00|91,00|155
48DAC42D226BD567FCC9158C6003B88A|43,30096|-2,95990|44|-1,000|2026-01-01 00:17:15.0000000|3||||108
A5C5AECFB100F8C217038021FD53B407|37,45791|-3,88642|31|21579,612|2026-01-01 00:17:16.0000000|3||||45
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,40010|-6,02709|79|128740,300|2026-01-01 00:17:16.0000000|3|1443|14,00|91,00|156
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16874|0|43228,100|2026-01-01 00:17:16.0000000|3|831|13,80|89,00|0
32067380BF4A868F61A4A8249401BC94|41,65309|-,87181|32|64363,000|2026-01-01 00:17:17.0000000|3|1499|14,40|66,00|143
48DAC42D226BD567FCC9158C6003B88A|43,30087|-2,95962|44|80691,048|2026-01-01 00:17:17.0000000|3||||118
B55768CA455827B5CB9DCE048BEAEDF5|37,82969|-,78569|0|46251,600|2026-01-01 00:17:17.0000000|3|0|12,40|88,00|0
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93736|-1,16873|0|43228,100|2026-01-01 00:17:18.0000000|3|831|13,80|89,00|0
9C0ED66C3B7EFC9E720319C8C5010D88|36,66235|-4,50599|32|38520,572|2026-01-01 00:17:19.0000000|3||||213
5B55A1C4BB87EF8189A024ECA60B2476|37,37884|-5,94323|74|40573,200|2026-01-01 00:17:19.0000000|3||||16
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39973|-6,02690|80|128740,400|2026-01-01 00:17:19.0000000|3|1445|14,00|91,00|157
48DAC42D226BD567FCC9158C6003B88A|43,30073|-2,95937|47|80691,073|2026-01-01 00:17:19.0000000|3||||134
A5C5AECFB100F8C217038021FD53B407|37,45807|-3,88621|27|-1,000|2026-01-01 00:17:19.0000000|3||||43
21E0DB4DA9D064D2DA82E83A6F9A205B|43,43549|-3,87867|0|57823,700|2026-01-01 00:17:20.0000000|3333||||
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93736|-1,16873|0|43228,100|2026-01-01 00:17:20.0000000|3|831|13,80|89,00|0
32067380BF4A868F61A4A8249401BC94|41,65291|-,87163|43|64363,100|2026-01-01 00:17:20.0000000|3|1597|14,50|66,00|149
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39936|-6,02671|78|128740,400|2026-01-01 00:17:21.0000000|3|1458|14,00|91,00|159
B12354E45553A1B23555AD3F358AB2C7|36,44906|-6,14976|90|2536,200|2026-01-01 00:17:21.0000000|3|1879|14,80|93,00|144
A5C5AECFB100F8C217038021FD53B407|37,45817|-3,88611|22|21579,652|2026-01-01 00:17:21.0000000|3||||31
7C4B7A1661CDA0D5AE19AA635E4F2D85|40,52192|-3,65661|0|32652,100|2026-01-01 00:17:21.0000000|3||||0
A5C5AECFB100F8C217038021FD53B407|37,45822|-3,88607|21|-1,000|2026-01-01 00:17:22.0000000|3||||28
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93736|-1,16873|0|43228,100|2026-01-01 00:17:22.0000000|3|829|13,80|89,00|0
9C0ED66C3B7EFC9E720319C8C5010D88|36,66214|-4,50625|29|-1,000|2026-01-01 00:17:23.0000000|3||||232
3F40B8F5EC70EF7A96A38593C44B3559|37,31758|-5,88454|0|35974,300|2026-01-01 00:17:23.0000000|3333||||0
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39880|-6,02646|78|128740,500|2026-01-01 00:17:23.0000000|3|1434|14,00|91,00|160
A5C5AECFB100F8C217038021FD53B407|37,45827|-3,88605|18|-1,000|2026-01-01 00:17:23.0000000|3||||11
A5C5AECFB100F8C217038021FD53B407|37,45832|-3,88605|19|-1,000|2026-01-01 00:17:24.0000000|3||||354
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93736|-1,16873|0|43228,100|2026-01-01 00:17:24.0000000|3|829|13,80|89,00|0
9C0ED66C3B7EFC9E720319C8C5010D88|36,66204|-4,50639|35|38520,623|2026-01-01 00:17:25.0000000|3||||215
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39842|-6,02631|80|128740,500|2026-01-01 00:17:25.0000000|3|1461|14,00|91,00|162
A5C5AECFB100F8C217038021FD53B407|37,45837|-3,88605|18|-1,000|2026-01-01 00:17:25.0000000|3||||347
E42C1E321973869F005BF95D7E1AE733|36,66206|-4,50635|32|39041,600|2026-01-01 00:17:25.0000000|3||||210
E42C1E321973869F005BF95D7E1AE733|36,66199|-4,50638|29|39041,600|2026-01-01 00:17:26.0000000|3||||194
AB2715686143FEA35A9E9277266C2AFA|40,34451|-3,70884|0|7360,000|2026-01-01 00:17:26.0000000|3333|0|12,80|,00|0
D51F36ACE2458329A6B27A7BC8052296|41,33241|2,13540|0|5090,700|2026-01-01 00:17:26.0000000|3||12,40||0
A5C5AECFB100F8C217038021FD53B407|37,45841|-3,88607|16|21579,678|2026-01-01 00:17:26.0000000|3||||341
D6ED24748BD5E019A92A8F9400B33785|37,45306|-5,76926|0|85085,600|2026-01-01 00:17:26.0000000|3333|0|12,20|,00|0
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93736|-1,16873|0|43228,100|2026-01-01 00:17:26.0000000|3|830|13,80|89,00|0
9C0ED66C3B7EFC9E720319C8C5010D88|36,66196|-4,50644|30|-1,000|2026-01-01 00:17:26.0000000|3||||196
9C0ED66C3B7EFC9E720319C8C5010D88|36,66189|-4,50645|28|-1,000|2026-01-01 00:17:27.0000000|3||||177
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39804|-6,02617|78|128740,600|2026-01-01 00:17:27.0000000|3|1436|14,00|91,00|164
AB790A3EC664FA68445095D737B1D76A|40,19390|-3,68206|0|47553,300|2026-01-01 00:17:27.0000000|3333|0|12,40|,00|0
E42C1E321973869F005BF95D7E1AE733|36,66192|-4,50638|28|39041,600|2026-01-01 00:17:27.0000000|3||||178
E42C1E321973869F005BF95D7E1AE733|36,66185|-4,50637|30|39041,600|2026-01-01 00:17:28.0000000|3||||165
444F101C1D4ECFF6C2739B31004BAA6C|40,47774|-4,64859|0|51107,600|2026-01-01 00:17:28.0000000|3333||||0
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93736|-1,16873|0|43228,100|2026-01-01 00:17:28.0000000|3|827|13,80|90,00|0
9C0ED66C3B7EFC9E720319C8C5010D88|36,66182|-4,50642|30|-1,000|2026-01-01 00:17:28.0000000|3||||155
9C0ED66C3B7EFC9E720319C8C5010D88|36,66175|-4,50638|32|-1,000|2026-01-01 00:17:29.0000000|3||||147
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39766|-6,02604|78|128740,600|2026-01-01 00:17:29.0000000|3|1429|14,00|91,00|165
1181DCEEC95109023BC387545CEA3183|40,39703|-3,76172|0|55510,100|2026-01-01 00:17:29.0000000|3333||||0
E42C1E321973869F005BF95D7E1AE733|36,66163|-4,50629|31|39041,600|2026-01-01 00:17:30.0000000|3||||171
48DAC42D226BD567FCC9158C6003B88A|43,29988|-2,95809|41|80691,213|2026-01-01 00:17:30.0000000|3||||128
9C0ED66C3B7EFC9E720319C8C5010D88|36,66168|-4,50632|32|38520,662|2026-01-01 00:17:30.0000000|3||||148
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93736|-1,16873|0|43228,100|2026-01-01 00:17:31.0000000|3|829|13,80|90,00|0
9C0ED66C3B7EFC9E720319C8C5010D88|36,66161|-4,50628|30|-1,000|2026-01-01 00:17:31.0000000|3||||156
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39729|-6,02592|76|128740,700|2026-01-01 00:17:31.0000000|3|1425|14,00|91,00|167
6F31C80740B0B884BB88F13516681C6B|43,29976|-2,95784|43|61168,300|2026-01-01 00:17:31.0000000|3||||108
E42C1E321973869F005BF95D7E1AE733|36,66155|-4,50629|30|39041,600|2026-01-01 00:17:31.0000000|3||||182
E42C1E321973869F005BF95D7E1AE733|36,66147|-4,50631|30|39041,600|2026-01-01 00:17:32.0000000|3||||192
13DC698449557F1E15F6415ECEA15104|43,25241|-2,91221|0|62089,100|2026-01-01 00:17:32.0000000|3333||||
48DAC42D226BD567FCC9158C6003B88A|43,29977|-2,95784|42|-1,000|2026-01-01 00:17:32.0000000|3||||113
E4A86D3925C78AB3A2D095E08D8E350A|36,44463|-6,00667|81|12739,700|2026-01-01 00:17:32.0000000|3|1488|13,40|89,00|237
9C0ED66C3B7EFC9E720319C8C5010D88|36,66154|-4,50625|30|-1,000|2026-01-01 00:17:32.0000000|3||||167
32067380BF4A868F61A4A8249401BC94|41,65157|-,87080|51|64363,200|2026-01-01 00:17:32.0000000|3|1146|14,40|66,00|144
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93736|-1,16873|0|43228,100|2026-01-01 00:17:33.0000000|3|832|13,80|90,00|0
B5B4D1A4070D879BE76AE7CA37F47F70|38,98814|-1,84600|0|57712,000|2026-01-01 00:17:33.0000000|3333|0|12,30|,00|
9C0ED66C3B7EFC9E720319C8C5010D88|36,66146|-4,50626|31|-1,000|2026-01-01 00:17:33.0000000|3||||196
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39691|-6,02583|75|128740,700|2026-01-01 00:17:33.0000000|3|1378|14,00|91,00|169
6F31C80740B0B884BB88F13516681C6B|43,29973|-2,95755|43|61168,300|2026-01-01 00:17:33.0000000|3||||90
6F31C80740B0B884BB88F13516681C6B|43,29975|-2,95741|43|61168,300|2026-01-01 00:17:34.0000000|3||||79
5B530DD74C277AA556CB553DDEE04E19|41,80171|-3,58653|0|56537,500|2026-01-01 00:17:34.0000000|3333|0|12,70|,00|0
9C0ED66C3B7EFC9E720319C8C5010D88|36,66138|-4,50630|35|-1,000|2026-01-01 00:17:34.0000000|3||||204
48DAC42D226BD567FCC9158C6003B88A|43,29973|-2,95756|42|80691,259|2026-01-01 00:17:34.0000000|3||||92
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93736|-1,16873|0|43228,100|2026-01-01 00:17:35.0000000|3|830|13,80|90,00|0
9C0ED66C3B7EFC9E720319C8C5010D88|36,66129|-4,50635|39|38520,706|2026-01-01 00:17:35.0000000|3||||202
6F31C80740B0B884BB88F13516681C6B|43,29979|-2,95727|44|61168,300|2026-01-01 00:17:35.0000000|3||||68
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39655|-6,02575|73|128740,800|2026-01-01 00:17:36.0000000|3|1340|14,00|91,00|170
48DAC42D226BD567FCC9158C6003B88A|43,29976|-2,95727|42|-1,000|2026-01-01 00:17:36.0000000|3||||69
A5C5AECFB100F8C217038021FD53B407|37,45864|-3,88621|11|21579,707|2026-01-01 00:17:36.0000000|3||||336
52F3B383E8BB7CDAF0D1CC0789FEB1DE|40,46495|-3,65880|0|11468,800|2026-01-01 00:17:37.0000000|3||14,20||
4917B53DDBB1C6214C0FD572B67F3E04|40,46330|-3,48109|0|62780,900|2026-01-01 00:17:37.0000000|3333|0|12,60|,00|0
5484827D7FF4FD33714C34D10E7F43B5|39,43021|-3,45029|0|50814,500|2026-01-01 00:17:37.0000000|3333||||0
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93736|-1,16873|0|43228,100|2026-01-01 00:17:37.0000000|3|828|13,80|90,00|0
32067380BF4A868F61A4A8249401BC94|41,65113|-,87011|45|64363,300|2026-01-01 00:17:37.0000000|3|2279|14,50|66,00|168
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39601|-6,02566|72|128740,800|2026-01-01 00:17:38.0000000|3|1310|14,00|88,00|173
48DAC42D226BD567FCC9158C6003B88A|43,29985|-2,95701|42|80691,306|2026-01-01 00:17:38.0000000|3||||65
A5C5AECFB100F8C217038021FD53B407|37,45870|-3,88624|12|-1,000|2026-01-01 00:17:38.0000000|3||||336
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93736|-1,16873|0|43228,100|2026-01-01 00:17:39.0000000|3|833|13,80|90,00|0
9C0ED66C3B7EFC9E720319C8C5010D88|36,66080|-4,50660|42|38520,765|2026-01-01 00:17:40.0000000|3||||200
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39565|-6,02561|71|128740,800|2026-01-01 00:17:40.0000000|3|1315|14,00|88,00|174
6F31C80740B0B884BB88F13516681C6B|43,30014|-2,95681|45|61168,400|2026-01-01 00:17:40.0000000|3||||14
A5C5AECFB100F8C217038021FD53B407|37,45875|-3,88627|13|21579,721|2026-01-01 00:17:40.0000000|3||||332
48DAC42D226BD567FCC9158C6003B88A|43,29995|-2,95676|41|80691,329|2026-01-01 00:17:40.0000000|3||||56
48DAC42D226BD567FCC9158C6003B88A|43,30002|-2,95665|42|-1,000|2026-01-01 00:17:41.0000000|3||||48
48DAC42D226BD567FCC9158C6003B88A|43,30002|-2,95665|42|-1,000|2026-01-01 00:17:41.0000000|3||||48
52F3B383E8BB7CDAF0D1CC0789FEB1DE|40,46495|-3,65880|0|11468,800|2026-01-01 00:17:41.0000000|3||14,20||226
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93736|-1,16873|0|43228,100|2026-01-01 00:17:41.0000000|3|833|13,80|90,00|0
9C0ED66C3B7EFC9E720319C8C5010D88|36,66060|-4,50669|43|-1,000|2026-01-01 00:17:42.0000000|3||||197
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39529|-6,02558|73|128740,900|2026-01-01 00:17:42.0000000|3|1334|14,00|88,00|176
48DAC42D226BD567FCC9158C6003B88A|43,30012|-2,95660|41|-1,000|2026-01-01 00:17:42.0000000|3||||25
48DAC42D226BD567FCC9158C6003B88A|43,30025|-2,95660|43|-1,000|2026-01-01 00:17:43.0000000|3||||6
52F3B383E8BB7CDAF0D1CC0789FEB1DE|40,46495|-3,65880|62|11468,800|2026-01-01 00:17:43.0000000|3||14,20||232
DEAE5AF688463FBE218B4CBDB4727A28|41,57175|1,64450|0|70221,300|2026-01-01 00:17:43.0000000|3333|0|12,90|,00|0
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93736|-1,16873|0|43228,100|2026-01-01 00:17:43.0000000|3|831|13,80|90,00|0
9C0ED66C3B7EFC9E720319C8C5010D88|36,66039|-4,50676|40|38520,813|2026-01-01 00:17:44.0000000|3||||190
1C9DBD320FDE3B99A7933C9E704D53B1|43,35254|-8,42792|3|16307,500|2026-01-01 00:17:44.0000000|3||12,20||0
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39492|-6,02557|71|128740,900|2026-01-01 00:17:44.0000000|3|1332|14,00|88,00|178
48DAC42D226BD567FCC9158C6003B88A|43,30037|-2,95663|42|80691,376|2026-01-01 00:17:44.0000000|3||||353
A5C5AECFB100F8C217038021FD53B407|37,45902|-3,88645|22|21579,754|2026-01-01 00:17:46.0000000|3||||335
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39457|-6,02556|72|128741,000|2026-01-01 00:17:46.0000000|3|1321|14,00|89,00|179
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93736|-1,16873|0|43228,100|2026-01-01 00:17:46.0000000|3|828|13,80|90,00|0
8EE15566FE7A5E4FDD86956D3FEE8FD2|41,99170|2,83069|0|67344,900|2026-01-01 00:17:47.0000000|3333|0|12,00|-40,00|0
B6CBAB07E65C8EFEFEAC2032E170BEF9|42,62045|-2,25238|0|101067,900|2026-01-01 00:17:47.0000000|3333|0|12,80|,00|0
48DAC42D226BD567FCC9158C6003B88A|43,30075|-2,95680|48|-1,000|2026-01-01 00:17:47.0000000|3||||333
B55768CA455827B5CB9DCE048BEAEDF5|37,82969|-,78569|0|46251,600|2026-01-01 00:17:48.0000000|3|0|12,40|88,00|0
A5C5AECFB100F8C217038021FD53B407|37,45911|-3,88651|19|-1,000|2026-01-01 00:17:48.0000000|3||||333
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93735|-1,16873|0|43228,100|2026-01-01 00:17:48.0000000|3|833|13,80|90,00|0
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39420|-6,02557|72|128741,000|2026-01-01 00:17:48.0000000|3|1291|14,00|89,00|181
5B55A1C4BB87EF8189A024ECA60B2476|37,38376|-5,94147|67|40573,800|2026-01-01 00:17:49.0000000|3||||16
48DAC42D226BD567FCC9158C6003B88A|43,30098|-2,95700|49|80691,451|2026-01-01 00:17:49.0000000|3||||327
48DAC42D226BD567FCC9158C6003B88A|43,30109|-2,95711|48|80691,466|2026-01-01 00:17:50.0000000|3||||322
A5C5AECFB100F8C217038021FD53B407|37,45919|-3,88653|15|21579,775|2026-01-01 00:17:50.0000000|3||||359
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93735|-1,16873|0|43228,100|2026-01-01 00:17:50.0000000|3|830|13,80|90,00|0
9C0ED66C3B7EFC9E720319C8C5010D88|36,65979|-4,50671|37|38520,879|2026-01-01 00:17:50.0000000|3||||167
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39384|-6,02559|71|128741,100|2026-01-01 00:17:51.0000000|3|1307|14,00|89,00|183
B12354E45553A1B23555AD3F358AB2C7|36,44410|-6,14546|71|2537,000|2026-01-01 00:17:51.0000000|3|1870|14,80|93,00|145
7C4B7A1661CDA0D5AE19AA635E4F2D85|40,52193|-3,65661|0|32652,100|2026-01-01 00:17:51.0000000|3||||0
48DAC42D226BD567FCC9158C6003B88A|43,30129|-2,95735|46|-1,000|2026-01-01 00:17:52.0000000|3||||318
A5C5AECFB100F8C217038021FD53B407|37,45926|-3,88651|16|-1,000|2026-01-01 00:17:52.0000000|3||||30
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93735|-1,16873|0|43228,100|2026-01-01 00:17:52.0000000|3|830|13,80|90,00|0
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39330|-6,02565|71|128741,100|2026-01-01 00:17:53.0000000|3|1278|14,00|89,00|185
6F31C80740B0B884BB88F13516681C6B|43,30157|-2,95755|41|61168,600|2026-01-01 00:17:54.0000000|3||||339
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93735|-1,16873|0|43228,100|2026-01-01 00:17:54.0000000|3|831|13,80|90,00|0
A5C5AECFB100F8C217038021FD53B407|37,45933|-3,88645|17|21579,792|2026-01-01 00:17:54.0000000|3||||36
48DAC42D226BD567FCC9158C6003B88A|43,30149|-2,95755|41|80691,523|2026-01-01 00:17:54.0000000|3||||329
7762A514E281A579C89D5601F6D4F121|36,51568|-6,27469|0|20240,400|2026-01-01 00:17:55.0000000|3333||||0
6F31C80740B0B884BB88F13516681C6B|43,30168|-2,95757|41|61168,600|2026-01-01 00:17:55.0000000|3||||355
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39296|-6,02570|70|128741,100|2026-01-01 00:17:55.0000000|3|1285|14,10|90,00|187
6F31C80740B0B884BB88F13516681C6B|43,30178|-2,95756|42|61168,600|2026-01-01 00:17:56.0000000|3||||11
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93735|-1,16873|0|43228,100|2026-01-01 00:17:56.0000000|3|828|13,80|90,00|0
D51F36ACE2458329A6B27A7BC8052296|41,33241|2,13540|0|5090,700|2026-01-01 00:17:56.0000000|3||12,40||0
48DAC42D226BD567FCC9158C6003B88A|43,30171|-2,95763|40|-1,000|2026-01-01 00:17:56.0000000|3||||353
A5C5AECFB100F8C217038021FD53B407|37,45941|-3,88639|18|21579,802|2026-01-01 00:17:56.0000000|3||||29
031B9E9F89630CF7FD0EF5CD3823CAB4|41,61138|-4,70876|0|97654,400|2026-01-01 00:17:57.0000000|3333|0|12,00|,00|0
94E44841CECDAD6E2E34F3B2A2FD3CAA|40,38897|-3,63782|0|73254,400|2026-01-01 00:17:57.0000000|3333||12,30||0
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39261|-6,02577|70|128741,200|2026-01-01 00:17:57.0000000|3|1277|14,10|90,00|190
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93735|-1,16873|0|43228,100|2026-01-01 00:17:58.0000000|3|830|13,80|90,00|0
48DAC42D226BD567FCC9158C6003B88A|43,30192|-2,95753|42|80691,571|2026-01-01 00:17:58.0000000|3||||22
D78266EB187DF38080EC75F76D386F46|37,69418|-6,31517|0|47287,200|2026-01-01 00:17:58.0000000|3333||||0
A5C5AECFB100F8C217038021FD53B407|37,45954|-3,88631|20|-1,000|2026-01-01 00:17:59.0000000|3||||22
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39227|-6,02587|71|128741,200|2026-01-01 00:17:59.0000000|3|1292|14,10|90,00|194
9C0ED66C3B7EFC9E720319C8C5010D88|36,65908|-4,50651|24|38520,961|2026-01-01 00:18:00.0000000|3||||156
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93735|-1,16873|0|43228,100|2026-01-01 00:18:00.0000000|3|831|13,80|90,00|0
48DAC42D226BD567FCC9158C6003B88A|43,30213|-2,95739|44|80691,597|2026-01-01 00:18:00.0000000|3||||26
A5C5AECFB100F8C217038021FD53B407|37,45964|-3,88626|19|21579,830|2026-01-01 00:18:01.0000000|3||||17
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39193|-6,02600|68|128741,300|2026-01-01 00:18:01.0000000|3|1250|14,00|90,00|199
788F6C7AD19C5907B3A441672D99E22B|40,53736|-3,64525|0|55107,800|2026-01-01 00:18:01.0000000|3333|0|12,30|,00|0
E4A86D3925C78AB3A2D095E08D8E350A|36,44391|-6,01411|82|12740,500|2026-01-01 00:18:02.0000000|3|1501|14,20|88,00|278
E463AE24B424572CF417F7B1E0F2A09D|39,49643|-,36968|0|100505,400|2026-01-01 00:18:02.0000000|3333||||0
48DAC42D226BD567FCC9158C6003B88A|43,30234|-2,95722|45|-1,000|2026-01-01 00:18:02.0000000|3||||34
E42C1E321973869F005BF95D7E1AE733|36,65890|-4,50638|37|39041,900|2026-01-01 00:18:02.0000000|3||||163
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93735|-1,16873|0|43228,100|2026-01-01 00:18:03.0000000|3|830|13,80|90,00|0
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39162|-6,02616|68|128741,300|2026-01-01 00:18:03.0000000|3|1243|14,00|90,00|204
48DAC42D226BD567FCC9158C6003B88A|43,30252|-2,95702|46|80691,650|2026-01-01 00:18:04.0000000|3||||46
BDF6FAA09594D918D82388C39EFECAAA|40,78934|-5,48036|0|63918,500|2026-01-01 00:18:05.0000000|3333|0|12,20|,00|0
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93735|-1,16873|0|43228,100|2026-01-01 00:18:05.0000000|3|831|13,80|90,00|0
32067380BF4A868F61A4A8249401BC94|41,65016|-,87030|1|64363,400|2026-01-01 00:18:06.0000000|3|1282|14,50|73,00|203
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39132|-6,02634|65|128741,400|2026-01-01 00:18:06.0000000|3|1196|14,00|90,00|207
48DAC42D226BD567FCC9158C6003B88A|43,30267|-2,95676|47|-1,000|2026-01-01 00:18:06.0000000|3||||55
A5C5AECFB100F8C217038021FD53B407|37,45990|-3,88620|21|21579,860|2026-01-01 00:18:06.0000000|3||||6
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93735|-1,16873|0|43228,100|2026-01-01 00:18:07.0000000|3|830|13,80|90,00|0
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39103|-6,02655|64|128741,400|2026-01-01 00:18:08.0000000|3|1173|14,00|90,00|211
48DAC42D226BD567FCC9158C6003B88A|43,30280|-2,95648|48|80691,703|2026-01-01 00:18:08.0000000|3||||63
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93735|-1,16873|0|43228,100|2026-01-01 00:18:09.0000000|3|828|13,80|90,00|0
9C0ED66C3B7EFC9E720319C8C5010D88|36,65810|-4,50616|45|38521,074|2026-01-01 00:18:10.0000000|3||||164
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39063|-6,02687|62|128741,400|2026-01-01 00:18:10.0000000|3|1129|14,10|90,00|211
48DAC42D226BD567FCC9158C6003B88A|43,30289|-2,95617|46|80691,730|2026-01-01 00:18:10.0000000|3||||67
30B2F3A2ABB01F1D2BD7BB7DC56B9615|37,90538|-6,82626|0|9856,900|2026-01-01 00:18:10.0000000|3333|0|12,10|,00|0
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93735|-1,16873|0|43228,100|2026-01-01 00:18:11.0000000|3|831|13,80|90,00|0
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39037|-6,02707|59|128741,500|2026-01-01 00:18:12.0000000|3|1080|14,00|90,00|210
52F3B383E8BB7CDAF0D1CC0789FEB1DE|40,45952|-3,66726|46|11469,100|2026-01-01 00:18:12.0000000|3||14,20||250
A5C5AECFB100F8C217038021FD53B407|37,46026|-3,88615|23|-1,000|2026-01-01 00:18:12.0000000|3||||1
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93735|-1,16873|0|43228,100|2026-01-01 00:18:13.0000000|3|830|13,80|90,00|0
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,39013|-6,02727|57|128741,500|2026-01-01 00:18:14.0000000|3|1042|14,00|90,00|216
A5C5AECFB100F8C217038021FD53B407|37,46038|-3,88614|23|21579,914|2026-01-01 00:18:14.0000000|3||||7
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93735|-1,16873|0|43228,100|2026-01-01 00:18:15.0000000|3|830|13,80|90,00|0
